Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 2(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 3 THERMALZONE OFFICE WHOLEBUILDING - MD OFFICE PEOPLE 2(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 4 THERMALZONE OFFICE WHOLEBUILDING - MD OFFICE PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 2(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 3 THERMALZONE OFFICE WHOLEBUILDING - MD OFFICE PEOPLE 2(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 4 THERMALZONE OFFICE WHOLEBUILDING - MD OFFICE PEOPLE 1(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/07/28 06:15:00,579.6110989172874,0,1927.0493165088947,0,0,0,0,0,0,0,0,0,0,0.3545514010383326,0.7405488530044348,0.7405488530044348,0.7527308075779976,0.7980580613561586,7.6158381253715675,16.546180105829222,16.546180105829222,16.93283557746885,18.42718259524672,579.6110989172874,2318.44439566915,0.0,2576.0493285212774,0.0,2318.44439566915,2576.0493285212774
2019/07/28 06:30:00,573.7354806121228,0,1926.9405189847018,0,0,0,0,0,0,0,0,0,0,-0.005349427192219239,0.3292475226390411,0.3292475226390411,0.7566745725821737,0.8024011285643622,5.000592373955371,7.254271163602141,7.254271163602141,17.059372763932146,18.574947991967093,573.7354806121228,2294.9419224484914,0.0,2549.9354693872124,0.0,2294.9419224484914,2549.9354693872124
2019/07/28 06:45:00,569.0415695844978,0,1926.9045609033599,0,0,0,0,0,0,0,0,0,0,-0.10157637358943622,0.24586209088719027,0.24586209088719027,0.7604361509586296,0.80708655290582,5.213681209265857,6.254588667248981,6.254588667248981,17.18068433626614,18.735255854842947,569.0415695844978,2276.166278337991,0.0,2529.073642597768,0.0,2276.166278337991,2529.073642597768
2019/07/28 07:00:00,568.4525437980898,0,1926.8077327305211,0,0,0,0,0,0,0,0,0,0,-0.14274639210756956,0.21765920728454932,0.21765920728454932,0.7650452042780396,0.8135509686408857,5.4221860776815305,5.982728251383776,5.982728251383776,17.330151565851097,18.95795188720703,568.4525437980898,2273.810175192359,0.0,2526.4557502137322,0.0,2273.810175192359,2526.4557502137322
2019/07/28 07:15:00,674.5851518121179,0,2150.6223247838584,0,0,0,0,0,0,0,0,0,0,-0.1681815315158966,0.20368325544757415,0.20368325544757415,0.7700082901124914,0.8210197894531776,5.58624628574421,5.860361829503773,5.860361829503773,17.492113934514208,19.21744160275213,674.5851518121179,2698.3406072484718,0.0,2998.15623027608,0.0,2698.3406072484718,2998.15623027608
2019/07/28 07:30:00,671.5986525632152,0,2218.807796438429,0,0,0,0,0,0,0,0,0,0,-0.14530080870563808,0.21724155018763144,0.21724155018763144,0.7744660657885687,0.826903596380182,5.437445239189216,5.978952894620676,5.978952894620676,17.638481899957398,19.42351466828977,671.5986525632152,2686.3946102528607,0.0,2984.882900280956,0.0,2686.3946102528607,2984.882900280956
2019/07/28 07:45:00,669.1204560047338,0,2243.2585164682023,0,0,0,0,0,0,0,0,0,0,-0.13782628541084743,0.2270291703604777,0.2270291703604777,0.7790178718582972,0.8307532184917636,5.393560426011447,6.069348434668612,6.069348434668612,17.78881087572917,19.55912908609254,669.1204560047338,2676.481824018935,0.0,2973.868693354372,0.0,2676.481824018935,2973.868693354372
2019/07/28 08:00:00,668.2908926762211,0,2243.688955998957,0,0,0,0,0,0,0,0,0,0,-0.1351136342847932,0.22649619664135828,0.22649619664135828,0.7840006274050161,0.8333429604264166,5.378208724020396,6.064322665271362,6.064322665271362,17.954383342910916,19.650709849059027,668.2908926762211,2673.1635707048845,0.0,2970.1817452276496,0.0,2673.1635707048845,2970.1817452276496
2019/07/28 08:15:00,656.9505220531861,0,2700.040720141318,0,0,0,0,0,0,0,0,0,0,-0.1462854155238097,0.22693254174915517,0.22693254174915517,0.7896877366684827,0.8356439982216093,5.443399451717767,6.068436374165032,6.068436374165032,18.144650303263262,19.732316728900543,656.9505220531861,2627.8020882127444,0.0,2919.7800980141606,0.0,2627.8020882127444,2919.7800980141606
2019/07/28 08:30:00,654.6585779518477,0,2664.3950604708775,0,0,0,0,0,0,0,0,0,0,-0.1575050177999203,0.20106176206495358,0.20106176206495358,0.7957681848220424,0.8372645938664329,5.514098774386326,5.838319842222944,5.838319842222944,18.349594954947463,19.789924462962404,654.6585779518477,2618.634311807391,0.0,2909.59367978599,0.0,2618.634311807391,2909.59367978599
